Unnamed: 0,member1,member2,weight
7836,63998462,215293429,2
15026,192184367,178667012,1
24187,189857979,231537184,1
13432,205193250,199846099,1
465,45449442,11579085,2
22982,117571752,126972652,1
20296,6160486,209940422,1
932,227442993,196827773,2
16145,30179402,102815822,1
2334,19366751,58264912,2
11135,49647392,149318742,2
24909,230457540,2331939,1
15640,21561411,170831192,1
1808,208175881,25565622,2
8143,199789219,208916701,2
14471,219873321,47083482,1
20763,217907323,198393616,1
11490,172429262,219502636,2
485,84738292,52089502,3
1856,208569099,44323642,2
12320,183566364,13849159,1
13852,182648870,213068926,1
9917,66358532,3955905,2
9763,194219253,128117352,2
23049,216367274,195972209,1
7140,33196332,192711483,2
21431,185106564,108477342,1
11812,53121132,195806604,3
19932,6160486,211122450,1
17588,204669023,6548558,1
7825,63998462,7559534,2
362,85557392,222153711,2
8798,192711483,194426544,2
11870,53121132,199006708,2
8705,211585840,186040094,2
24236,189857979,224978753,1
24245,189857979,192721770,1
13171,226754592,234424306,1
24723,230457540,197928971,1
5687,215910105,184547023,2
863,41124132,17028581,2
1832,208569099,200487104,2
4227,10716469,4278530,2
12933,226754592,234599113,1
16303,211353678,216099224,1
12688,234684445,193013525,1
5158,203818557,5900662,2
2802,214729620,185314082,2
7112,1378581,189228239,2
24841,230457540,69604182,1
1900,208569099,12346968,2
6491,21563471,219183894,2
13305,217350178,195030614,1
13135,226754592,217556791,1
17672,204669023,136097412,1
2797,214729620,217856665,2
15633,21561411,37465372,1
10142,32214442,20105041,2
10459,73895512,190363122,2
20219,6160486,183979562,1
3301,209224665,209014467,2
13180,217350178,3380276,1
24135,189857979,197722336,1
10324,223055408,207274472,3
5598,32671432,34633322,2
22786,195657884,197102779,1
1964,208569099,204237509,3
8199,199789219,184019319,3
15211,210436146,70216662,1
18768,209453152,13582987,1
21593,85557392,150950742,1
21499,85557392,210923626,1
7482,5900662,53991012,2
138,6160486,186959919,2
15921,78315592,179404432,1
12910,226754592,219693599,1
16501,25034832,95860892,1
21192,24641662,222466775,1
10544,183799454,228155593,2
16137,30179402,8731661,1
23283,127566002,181531312,1
5762,26576702,217856665,2
4688,152077792,127214502,2
8013,125274672,137411322,2
20242,6160486,194883200,1
19293,213745765,201454843,1
517,84738292,193860925,2
20452,209944678,8111102,1
12041,73498632,223143499,1
9423,14486634,161004522,2
5008,203818557,10604590,2
22880,195657884,205615786,1
17595,204669023,208813186,1
22397,190939281,69179782,1
24087,189857979,231510044,1
23350,127566002,207198134,1
20713,217907323,12787250,1
6000,118556542,226518103,2
3398,209224665,208813186,2
13338,217350178,134335252,1
8267,199789219,195329871,4
3999,7898365,9280797,2
496,84738292,8539046,2
4857,59475472,5838751,2
21652,85557392,185496875,1
24680,28573892,184991548,1
18379,195657825,205970169,1
14049,115965992,203573450,1
14064,115965992,11610485,1
20350,209944678,195136851,1
23946,191758521,34633322,1
7513,5900662,198048244,2
24927,230457540,13962628,1
18226,195657825,182691755,1
18923,209453152,58619242,1
1840,208569099,225546676,2
2330,19366751,149318742,3
3155,216892372,184251699,3
14894,198574124,182982296,1
19210,228655199,106022732,1
15172,210436146,194426544,1
3714,215876742,183119747,2
9025,203361151,92158032,2
3628,215876742,5579198,2
11672,38506582,34633322,2
5482,4720318,41855402,3
10032,195136851,202882025,2
15421,101056562,131194742,1
18329,195657825,210082277,1
11771,53121132,208429247,5
10024,195136851,217856665,2
13101,226754592,206235259,1
6152,209455030,162731242,2
462,45449442,212577516,2
5612,32671432,224954611,2
17771,7864416,212403372,1
18488,195657825,196386128,1
1867,208569099,225412049,3
13877,182648870,35630312,1
306,85557392,141055762,2
2008,208569099,184778124,2
5502,4720318,10743245,4
16279,211353678,202093330,1
11767,53121132,177418312,2
13161,226754592,213204941,1
12216,216072216,161200492,1
23157,216367274,216526363,1
6513,48400472,191512916,2
22052,85557392,89808812,1
5076,203818557,114279782,2
2039,208569099,191106824,2
11634,38506582,203055322,2
4545,67798422,184531258,2
264,85557392,76743532,3
8503,211585840,143696682,2
14351,219873321,134060322,1
7799,7768516,190363122,2
9012,203361151,126416052,2
9847,184028419,185807624,2
18043,195657825,188896282,1
23712,191758521,229831302,1
24489,28573892,194694107,1
3882,107513022,192229571,2
23795,191758521,38591482,1
5400,7964302,74011552,4
1461,4686468,102807422,2
3158,216892372,57169392,2
9884,66358532,14631019,2
1669,60195472,202882025,2
14221,115965992,230250003,1
4062,190055719,4720318,2
1876,208569099,191272189,2
10629,14225093,81924252,2
1528,60195472,203818557,3
912,227442993,195301990,2
7610,141199742,192711483,2
21301,185106564,215920985,1
3996,7898365,91626512,3
10572,183799454,200625715,2
10617,183799454,12131688,2
9938,228396306,202105967,2
10309,220564993,178953952,2
7961,13109793,13978388,3
14945,198574124,68395892,1
22434,190939281,176503472,1
11700,38506582,8473236,2
12964,226754592,229755766,1
13978,182648870,220299075,1
5623,32671432,183556787,2
12561,234684445,198128679,1
5543,4720318,166082312,3
19320,213745765,211053955,1
4841,59475472,182751789,2
13164,226754592,209182680,1
434,190939281,137411322,2
1277,64455192,81924252,3
3268,209224665,182577741,3
15352,101056562,217729574,1
24296,28573892,192991284,1
14968,219250733,225418539,1
9795,28904692,60802462,2
5786,26576702,13606604,2
6259,76842942,135819732,2
22390,190939281,191220068,1
9288,3214423,192863475,2
16692,25034832,206296158,1
709,207061281,199665292,2
12113,73498632,215422451,1
5266,203818557,195018326,2
3800,212403372,75681792,3
24279,189857979,208230364,1
1824,208569099,208949319,4
17484,204669023,217348439,1
17081,214466652,202275367,1
9451,194251902,74011552,2
18963,209453152,206624315,1
18063,195657825,59892862,1
4222,10716469,14452729,2
14805,198574124,53695782,1
2011,208569099,14368154,2
10856,184389351,135113782,4
13904,182648870,219472223,1
22640,226951319,46486792,1
16258,30179402,7222138,1
12961,226754592,11995995,1
7471,5900662,202978621,2
21750,85557392,220624758,1
12289,216072216,194381707,1
48,187334729,4128698,2
9948,199298359,235902314,2
19118,228655199,227981745,1
125,6160486,22476571,2
1513,60195472,225412049,2
1323,134971982,41099822,2
10081,211029382,214753628,2
1054,9470306,125145522,2
24527,28573892,217015446,1
17457,204669023,194013316,1
18047,195657825,10851362,1
16748,25034832,190055719,1
18938,209453152,10743245,1
22583,190939281,10198845,1
6354,14452729,79172332,2
5184,203818557,216750774,2
13668,205193250,12266827,1
22931,13172898,197867050,1
14412,219873321,49615492,1
12279,216072216,6045513,1
24325,28573892,149594272,1
1591,60195472,224218944,2
8994,203361151,59916552,2
15246,101056562,204152954,1
41,187334729,191776415,2
8577,211585840,183564319,3
9082,127601602,71233882,2
2250,132809532,129003472,3
10117,32214442,187277518,2
3990,195757297,10055195,2
20936,96862332,223348295,1
24710,28573892,183646149,1
5663,215910105,190675248,2
7082,189401341,5173635,2
8135,199789219,217464856,2
14934,198574124,75119422,1
20382,209944678,148050462,1
18498,195657825,107126142,1
4141,190055719,53695782,2
18788,209453152,12229328,1
734,207061281,14387362,2
14099,115965992,10984046,1
9285,3214423,140274692,2
3023,225412049,211551769,3
2101,152011532,182626228,3
24007,191758521,191848375,1
7117,1378581,3949436,2
10369,73895512,53788772,3
1137,7602583,193860925,2
1118,7602583,127601602,2
18456,195657825,128674982,1
5987,118556542,148050462,2
19063,228655199,188179597,1
8430,10750729,128117352,2
8134,96537212,31995212,2
1262,214761951,133856302,2
13234,217350178,197571887,1
11158,187273009,208813186,2
14431,219873321,12184310,1
23961,191758521,4720318,1
20935,96862332,185139782,1
11496,172429262,217160398,3
10525,217714304,220768796,2
22508,190939281,195435703,1
1165,146112942,37118292,2
18613,195657825,188100470,1
10918,184389351,40845292,3
1134,7602583,206843171,3
20102,6160486,216255534,1
23911,191758521,216780271,1
6886,225249498,129133182,3
24621,28573892,200625715,1
15357,101056562,222000686,1
4107,190055719,10055195,2
10101,211029382,182626228,2
16719,25034832,213200089,1
5819,13993792,45569562,2
2056,152011532,15446041,2
21158,210337917,216192960,1
17126,214466652,184096530,1
11826,53121132,49850062,2
441,191758521,81924252,2
20465,193986670,7350360,1
3415,209224665,5766763,2
675,207061281,184861611,2
19657,6160486,210560022,1
8460,187271983,216046860,2
19104,228655199,73959802,1
14586,182190122,13130665,1
5803,13993792,225546676,3
1768,10781436,5900662,2
3037,225412049,152606552,3
10135,32214442,208430646,2
18407,195657825,195099549,1
15593,21561411,195153985,1
23514,223051958,208456363,1
11362,187010992,94498242,2
1561,60195472,192711483,3
5848,13993792,217856665,2
23223,216367274,85845892,1
15882,78315592,185633232,1
3894,107513022,211057221,2
14927,198574124,7580430,1
5863,13993792,191819003,2
13169,226754592,230698989,1
16987,229015643,3436418,1
2076,152011532,204367008,2
197,6160486,37609322,3
15532,229310518,4193895,1
21678,85557392,230131151,1
9831,184028419,15446041,2
24097,189857979,188709958,1
16588,25034832,110832222,1
5198,203818557,204843833,3
22712,226951319,208518829,1
5245,203818557,75873682,5
5477,4720318,90138782,3
3847,212403372,231316095,2
11548,187371529,166082312,2
24045,28246202,228580201,1
13177,217350178,221789220,1
9863,184028419,46486792,2
13434,205193250,189716705,1
8214,199789219,189577911,2
11786,53121132,120681332,3
18508,195657825,12258718,1
6526,48400472,9205,2
10419,73895512,110489102,2
8513,211585840,185967601,2
330,85557392,33016112,2
6232,76842942,187002184,2
15069,192184367,82175972,1
24998,230457540,43712322,1
10687,184389351,11288886,2
15592,21561411,186774568,1
16413,34340942,48612992,1
1767,10781436,104313112,2
11129,49647392,71424452,2
10312,220564993,37609322,2
3732,208012431,31322162,2
11077,191106824,129003472,2
18408,195657825,63626142,1
24992,230457540,225818397,1
16821,25034832,188589763,1
19024,209453152,214323124,1
14192,115965992,168822122,1
261,85557392,44323642,2
3125,225412049,73895512,2
21999,85557392,209223183,1
13659,205193250,206400804,1
14321,219873321,208012431,1
8961,4393825,184019319,2
10708,184389351,184861611,2
16631,25034832,227480320,1
15544,229310518,216187595,1
16197,30179402,198749662,1
11511,172429262,110489102,3
8499,211585840,204239424,2
4941,211551769,9648429,4
18525,195657825,211840475,1
13918,182648870,125145522,1
18569,195657825,200498845,1
24452,28573892,191097661,1
6798,197691599,12974037,2
23735,191758521,109826772,1
14262,115965992,220770049,1
11402,211554226,184547023,2
4634,12977589,7580430,2
9854,184028419,229694377,2
22588,190939281,11562849,1
15824,78315592,214184103,1
22394,190939281,194742643,1
8702,211585840,90042112,2
4372,204244320,5900662,2
16699,25034832,10083446,1
8412,193563349,215293429,2
9110,127601602,192542264,2
15721,21561411,5442384,1
9837,184028419,104620242,2
20773,217907323,12923201,1
23515,223051958,184903866,1
15009,221511725,10708256,1
16730,25034832,218975482,1
2391,76743532,102344122,2
10628,14225093,80687142,2
15241,101056562,215574627,1
1106,7602583,44927672,2
15029,192184367,192921620,1
9812,170855672,6458794,2
24178,189857979,79288822,1
17736,7864416,212942347,1
13802,205193250,158465932,1
5280,203818557,71851852,5
9203,220597234,137230272,2
20751,217907323,184547023,1
16103,187334729,200595234,1
14719,182190122,181575592,1
3505,224461910,211533974,3
12135,182943766,186374987,1
19918,6160486,3016909,1
11528,187371529,137425392,2
17805,7864416,41236812,1
21398,185106564,65397492,1
24646,28573892,200498845,1
19909,6160486,223987872,1
16550,25034832,194742643,1
9853,184028419,8539046,2
21407,185106564,219462455,1
15929,78315592,198160060,1
14490,182190122,185909326,1
9087,127601602,188228226,2
13294,217350178,221191725,1
22210,190939281,124310602,1
24359,28573892,202203522,1
1423,4686468,216255534,2
23079,216367274,219344101,1
6746,3016909,152606552,2
15752,16384071,16624181,1
5802,13993792,4940157,3
17172,204669023,194400305,1
19314,213745765,216750436,1
3293,209224665,11652625,2
12400,234684445,212512802,1
3167,216892372,1939496,2
20430,209944678,217829252,1
13858,182648870,206545047,1
17671,204669023,197598849,1
9953,58264912,146040842,2
21665,85557392,186009000,1
15960,78315592,13614935,1
11170,184684356,12131688,2
15729,21561411,7528310,1
10646,14225093,195274465,2
10666,14225093,221191725,2
18382,195657825,68750092,1
5730,26576702,201502786,2
13043,226754592,190430542,1
3489,210011139,179364462,2
22717,226951319,97363662,1
24404,28573892,197825101,1
2648,204211075,200391814,2
21698,85557392,7644736,1
19444,213745765,225185779,1
11637,38506582,191512916,2
6407,12552243,187371529,2
17763,7864416,103733392,1
10650,14225093,29497472,2
527,84738292,14225093,2
22839,195657884,28505562,1
8475,211585840,201502786,2
18084,195657825,207762638,1
22858,195657884,71531062,1
24327,28573892,192229571,1
3019,225412049,189900217,3
19837,6160486,218437424,1
18068,195657825,106112142,1
14893,198574124,71038612,1
2580,204211075,204891834,2
9651,58756332,13702065,2
19864,6160486,185132961,1
267,85557392,153674632,3
15250,101056562,227143825,1
10373,73895512,208429247,2
24192,189857979,199045708,1
2755,214729620,214759042,2
15606,21561411,182984850,1
8839,192711483,206240756,2
22207,190939281,230532162,1
20619,88375412,85504542,1
5876,13993792,185941640,2
5032,203818557,148050462,3
21154,210337917,195671967,1
10090,211029382,197737828,2
16788,25034832,229418539,1
20236,6160486,173858412,1
10364,223055408,203730789,2
4877,59475472,195799961,2
8204,199789219,191998409,2
55,204669023,175300482,2
835,207061281,129003472,4
11422,211554226,128117352,2
19059,228655199,10575998,1
12765,200769567,183793165,1
6145,209455030,222153711,2
17799,7864416,197864753,1
23993,191758521,72367952,1
24596,28573892,7214521,1
12669,234684445,35399302,1
9542,11832553,201502786,2
3232,209224665,111592472,2
7291,5900662,8380420,2
17978,195657825,229700312,1
23699,191758521,233859668,1
1337,22315611,9970730,2
23299,127566002,136367322,1
2695,204211075,40845292,2
5520,4720318,5173635,3
7634,141199742,189900217,2
20371,209944678,182058452,1
22726,226951319,230166274,1
8564,211585840,9852711,2
5461,4720318,55517692,2
9383,14486634,120681332,2
8466,187271983,191872589,2
5875,13993792,8273538,2
2490,76743532,197737828,2
22677,226951319,199838186,1
3767,208012431,10119159,2
13872,182648870,226912477,1
21135,210337917,190879538,1
13709,205193250,198385125,1
15745,16384071,216999681,1
8021,125274672,10055195,2
6531,48400472,4183253,2
14453,219873321,13076371,1
20505,193986670,45627722,1
2471,76743532,63282212,2
6535,48400472,8901934,2
2271,198017878,229698956,2
19196,228655199,185874155,1
22398,190939281,80583062,1
7953,13109793,212683284,3
21159,210337917,200570818,1
4369,204244320,190675248,2
20034,6160486,182831865,1
15905,78315592,14231085,1
443,191758521,6603223,2
5179,203818557,128117352,4
706,207061281,42767962,2
14998,219250733,40009172,1
4477,215188854,217309361,3
12668,234684445,204412550,1
9152,127601602,3436418,2
21222,24641662,214873016,1
22368,190939281,207370422,1
6582,91981922,5900662,2
24804,230457540,231895642,1
8883,192711483,187010992,2
15537,229310518,192140941,1
5318,219874928,204237509,2
15067,192184367,50831312,1
8521,211585840,195470542,2
24971,230457540,184012417,1
938,227442993,221191725,2
2852,214729620,40845292,2
6520,48400472,69821152,2
14117,115965992,43463402,1
5879,13993792,90042112,2
17366,204669023,197481931,1
14055,115965992,127715592,1
1309,182682136,222897145,2
3849,212403372,148683552,2
15304,101056562,209893741,1
22514,190939281,189574367,1
8554,211585840,35399302,2
4018,137430292,53695782,2
18922,209453152,218062154,1
1195,146112942,1726285,2
18706,209453152,185532751,1
17448,204669023,92158032,1
8402,193563349,220780659,2
5046,203818557,49353562,2
23694,191758521,125274672,1
13193,217350178,221423715,1
9817,170855672,204156921,2
12417,234684445,188504181,1
10543,183799454,77062222,3
3738,208012431,183021901,2
10366,73895512,184328214,2
1571,60195472,120171732,2
19875,6160486,224880577,1
7936,13109793,181692002,2
24122,189857979,179814582,1
19590,6160486,148026092,1
600,21627131,6045513,2
15887,78315592,192671207,1
9600,11832553,14568344,2
7424,5900662,15446041,6
7859,7834137,203131913,2
22691,226951319,189449786,1
